mpid,formula,e_form
mp-745140,VH10SO10,-1.6525899994437494
mp-560404,InHSeO4,-1.5697143446019644
mp-1100466,MgSi2,0.05407235166666643
mp-2060,LuTl3,-0.12165309375
mp-780925,Li4V3Cr2O10,-2.394201206973684
mp-1076190,Sr4Ca4Mn5Fe3O20,-2.524203728744444
mp-680813,SrIn6Cu7,-0.1238305515178568
mp-23356,Bi4B2O9,-2.099861467805555
mp-554821,Tb(IO3)3,-1.5046178851602572
mp-740733,NaAl(H2N)4,0.02376929796571403
mp-1006283,Er3(In2Co)2,-0.2426054816666665
mp-23745,H8Se(NO2)2,-0.9649834658209168
mp-614749,Rb3CrF7,-2.959376225302728
mp-972285,Sr3Li,0.09101478000000007
mp-28994,KLi2As,-0.5909379600000002
mp-712,YCu,-0.2383407812500007
mp-22898,KI,-1.4956827549999998
mp-556339,Hg3AsO4,-1.0701303973437506
mp-774745,Li3CuS3,-1.1144835735267864
mp-1074148,Mg4Si7,0.16621342681818166
mp-768166,Dy(ClO4)3,-1.1139445188404178
mp-772595,NaSiSbCO7,-2.267589918295456
mp-769456,Na5Fe2P2(CO7)2,-2.3043608811476184
mp-31663,Li3Cr(PO4)2,-2.6725771054421767
mp-778830,Li10Ti2Fe3Co3O16,-2.178518391862745
mp-866651,KSiBiS4,-1.1725476801785721
mp-1026516,Mg14CrB,0.2433231145833337
mvc-3436,Ba2CaTi2CuF14,-3.700934917499666
mp-616702,Na10Co4O9,-1.5181378257065214
mp-639727,Cs,0.00663923749999995
mp-1076483,La4Sm4Co7CuO20,-2.6548179231249978
mp-566624,Ag2Mo3SeO12,-1.6201045917274304
mp-18291,BaSbTe3,-0.7837157459999999
mvc-3221,Sr3Co2S2O5,-1.913540125364584
mp-639826,C2SeN2,0.5393773920792497
mp-755091,Ti2Cu3Te3O16,-1.7101896884722219
mp-1093860,Li2GaAg,0.971722595
mp-545487,Cs(CO)2,-1.3387621175000013
mp-28235,Tl(CuO)2,-0.8343591965000001
mp-1080381,SmB2Ir3,-0.6556937276388908
mp-21350,Pr2MgGe2,-0.7477916590000007
mp-554225,CsFeF4,-2.9303200195433328
mp-758382,Li7(CuO2)6,-1.4871365298000006
mp-1095821,Ti2CrCo,3.177875724166668
mp-762628,LiFe(PO3)4,-2.572145630132276
mp-532089,Ca20Er10F69,-4.305516858455657
mp-557096,NiS2,-0.6850363902083328
mp-31548,LiCoP2O7,-2.3724549322673165
mp-772351,NbVO5,-2.727456471964284
mp-755481,Ca(ClO3)2,-1.31066504878
mp-1023151,Mg6MnCo,0.1961167137500004
mp-689979,LiFeP2O7,-2.4266230159036803
mp-675324,BaCO3,-2.6299288422500013
mp-738670,H5C2NO3,-0.9976157782254536
mp-1078203,CsTlF3,-2.5399525607139997
mp-570869,LiNb3InCl9,-1.6644235999528567
mp-1094536,Mg2Sb,-0.1040712199999995
mp-1028075,Mg14MnCr,0.12990459750000038
mp-7020,LiYO2,-3.272532915
mvc-13731,Zn2WN2,0.10495837404800028
mp-770008,Co2(SO4)3,-1.7740446357169124
mp-21260,FeSn,-0.0002711591666664977
mp-16342,HoGe,-0.8643327499999991
mp-865383,Tm2OsRu,-0.2783660424999992
mp-903,ZrCr2,-0.04437879333333209
mp-779998,Li2FeO2F,-2.3456535947816666
mp-1026636,NaHfMg14,0.07781291374999988
mp-542867,YMn2O5,-2.6489348450837493
mp-624762,Fe4Te2(CO)11,-0.5261750803125003
mvc-5257,Ca2AlWO5,-2.7652257484722207
mp-1040383,Mg30TiCO32,-2.8805785486588538
mp-582606,Eu4Al2O9,-3.263131073916666
mp-28397,Sr4Bi6Se13,-0.9644578968138592
mp-565623,NaLaMgWO6,-2.90296220625
mp-769747,Li3MnO3,-2.0571838731728564
mp-866203,AcYbHg2,-0.5723111168749999
mp-12883,P,0.13516237440476164
mp-1008274,Co3W,-0.04031904250000018
mp-1025498,Tb2CBr,-0.977977321041668
mp-778548,Li2FeF4,-2.9184218249657143
mp-776819,LiFeF5,-2.4906564126357145
mp-570988,La2PBr2,-1.8474814176190482
mvc-9837,LaMgCrCoO6,-2.4691919027500004
mp-1077482,TiH2,-0.4978108146355567
mp-1074285,Mg4Si3,0.07836615142857133
mp-623098,Ca2FeWO6,-2.5706843047500003
mp-763060,LiCoPO4,-2.3851480707993207
mp-1078427,CeAl4Si2Ir,-0.6342478087499996
mp-560428,CoCu2GeS4,-0.6310171726562501
mp-10430,Nb5(NiP)4,-0.8447260763369957
mp-777903,Li4Cr2Fe3Sn3O16,-2.0856732819642847
mp-11416,TaGa3,-0.16087103999999994
mp-769902,Li4Cr3NiO8,-2.1494831493749995
mp-766613,LiVP2O7,-2.6914672968127697
mp-1094220,Hf3Mg,0.08405182375000031
mp-684966,Tb8O13,-3.74632202513889
mp-763929,Ni3OF5,-1.8129824152444447
mp-932790,UPt3,-0.7471375862499992
mp-1093622,Al2TcPt,2.2258126025
mp-1001034,Mg(InSe2)2,-0.7143469020535714
mp-763603,LiP3(WO6)2,-2.452291362599205
mp-12766,Mg13Al14,0.06649571555555596
mp-542734,Rh2O3,-1.0827425757499995
mp-5976,Dy(CoSi)2,-0.8269110173333338
mp-1098050,CeMg6Fe,0.1792715975000001
mp-11421,Gd,0.10575438000000048
mp-772779,Ca(SeO3)2,-1.7621684866319451
mp-763576,Li3(FeO3)2,-1.7656151506818183
mp-849406,K4Li3Nb18P12(WO42)2,-2.8952849871718933
mp-3210,Ca(CoP)2,-0.8491735512380956
mp-1094189,Mg5Sn,-0.03745860749999963
mp-1093776,Mg2ZnCu,1.18125030875
mp-756244,CaEu2O3,-3.1477383431250012
mp-31665,LiCr2(PO4)3,-2.471072990793652
mp-3893,Tb(CoB)2,-0.5561608793333335
mvc-4152,Mg2TaAgO6,-2.4339693117500003
mp-639734,SiO2,-3.2707707878125
mp-6160,Rb2PO3F,-2.77676313971932
mvc-10509,CuWO4,-1.6125953958333337
mp-1032236,Mg6FeBO8,-2.4646595835416667
mp-3800,Yb3Al5O12,-3.2398235824999992
mp-5335,U2PdS4,-1.6301502801785728
mp-720928,ReH12C2S2N4Cl5O3,-0.893760736159827
mvc-8750,Zn(SnO2)4,-1.7865608949999998
mp-753594,BiOF,-2.2316578558133333
mp-767483,VPO5,-2.512345030620748
mp-706405,CdP2(HO2)4,-1.1333350524891423
mp-558333,Nd4Ga2S5O4,-2.6850702813541663
mp-24741,ScH3NCl3,-1.6244564269400001
mp-764336,Li4Mn3OF8,-2.8698222139781246
mp-30998,Ti(NO3)4,-1.3291591463933339
mvc-685,AlMo(WO4)2,-2.35083028875
mp-770865,Mn3SnO8,-1.8004075958649999
mp-9362,RbPrS2,-2.146645129531251
mp-1031039,KHfMg6O7,-2.5969569435833337
mp-19840,GdBRh3,-0.7524179353333338
mp-559094,Cu2H3ClO3,-1.1168239292077782
mp-541594,Sc8Te3,-0.6708605384090912
mp-1038125,CaMg30VO32,-3.02548010515625
mp-761470,Li2Mn2Si5O13,-2.9457061587804545
mp-696993,Sn2H2SO5F2,-1.979630422494375
mp-850262,Li2FeP2O7,-2.6223906450992054
mp-853224,Ti7(WO5)6,-2.7409253919573664
mp-1023204,Mg6ZrMn,0.15350193000000045
mp-777766,Li3NbHO2F7,-2.7432751610321424
mp-698468,CdH9C2(N2O5)2,-0.9788434101769234
mp-775215,Li10Cr3Fe3(NiO8)2,-2.0011086647058827
mp-676512,Na3AlF6,-3.402015713214
mvc-10363,WO2,-1.6915511147222224
mp-10366,Nb2Co3Si,-0.4467702408333321
mp-705400,LiCr2P3O13,-2.3025028189755643
mp-6687,Ba2HoSbO6,-3.11698338075
mp-866178,Li2NdAl,-0.18858875687499926
mp-1093662,CaMgAg2,1.0508667925
mp-569825,Dy10Si17,-0.6800864617283956
mp-705297,Mo3(PO4)4,-2.456583293799172
mp-771217,Na4Co2P(CO4)4,-1.8835171584479715
mp-772799,K2SnPCO7,-2.24964238827877
mp-866065,NdMgCd2,-0.33294869687499995
mp-607223,Np3In,0.4379253459375008
mp-1064719,LaNi,-0.3144775675
mp-757280,Ba2As6O11,-2.078352256776316
mp-1017183,RbMg6Cr,0.4214743325000003
mp-680712,Np3Se3O13,-2.396449818264803
mp-11255,PrAu,-0.7418849700000001
mp-558153,Ba4Nb2(OF4)3,-3.818535326969681
mvc-4480,Y2Si3(WO4)3,-2.3656968002500007
mp-8454,KF,-2.849034988095
mp-773935,La15Mn16O48,-2.9456684623463283
mp-863292,Na3VP2O9,-2.545669582496032
mp-1072956,MgF2,-3.8099673524600006
mp-677528,Na11Zr8Si7P5O48,-3.1521700363984326
mp-765369,Li7V3P8O29,-2.6973194753406786
mp-30935,B17F27,-2.409198284555984
mp-1075036,Mg3Si4,0.15280150428571454
mvc-14769,CrS2,-0.9568028752083334
mp-13435,CeMgNi4,-0.39133449833333306
mp-764127,Cr4OF11,-2.8821382921462497
mp-781777,FeO,-1.5933519943750003
mp-644385,HCN,0.13910123383333328
mp-999516,MnP,-0.4600747015476188
mp-567391,Dy3Se3N,-1.8997549911658933
mp-753355,Ce5Y2O13,-3.913821921062502
mp-558607,K3BSb4O13,-2.138469479900794
mp-27141,P2H8O9,-1.8601139892842358
mvc-10459,ZnCo2(CuO4)2,-1.0053910161538455
mp-568049,NdMgSi2,-0.5290907706249994
mvc-10602,Cr3P3O13,-2.406909465028195
mp-764039,LiCo7O7F,-1.5093028209337502
mp-849718,Na2Ti4O9,-3.2294410314166657
mvc-16761,Mg(CoS2)2,-0.93246689232143
mp-1068035,Ca2MgPd2,-0.6555642200000008
mp-761346,Li7Si2(NiO4)3,-2.071596206875
mp-1521,Sb7Mo3,-0.009657015999999885
mp-1098740,Mg30MnNbO32,-2.955729707515
mp-540396,Li3Fe(PO4)2,-2.592191966870748
mp-690094,Mg3V2O6,-2.7242441606818177
mp-705309,Fe3(PO4)4,-2.1776753087991727
mp-1028318,LaMg14V,0.11562321250000053
mp-770624,Li2CoPO4F,-2.5506672399205823
mp-974045,La11In9Ni4,-0.5044548458333331
mp-4402,La(CoP)2,-1.0015858552380954
mp-1033870,HfMg14NbO16,-2.8159850092187497
mp-1094400,MgTi,0.21352843999999926
mp-540465,Li2Ni5(PO4)4,-2.102807390458553
mvc-10645,Ni3P3O13,-1.6663249597650394
mp-769418,Ti6Fe8O21,-2.6654249650357147
mp-756443,Er2TiO5,-3.831389470364583
mp-1035190,Mg14ZnCoO16,-2.8479727810937496
mp-684024,Li2SiN2,-1.117186629014499
mvc-11527,YTi2O4,-3.223174905833332
mp-754472,HoCuO2,-2.771190496875
mp-1017056,Mg6BW,0.4624196641666667
mvc-388,Ag2O3,-0.13767799775000072
mp-559958,Rb3MnF7,-2.9056950776627275
mp-1016848,SrIrO3,-1.8923978367500005
mp-757889,LiSn(PO3)3,-2.459663890931123
mp-755731,Ta2Pb2O7,-2.7157798862500018
mp-2591,Ti3O,-1.5758900953125003
mp-565794,MnSeO4,-1.5405112582589584
mp-556918,NbPO5,-2.9475439524064626
mp-758376,Li3Sn2(PO4)3,-2.480049836214286
mp-168,Si,0.15859482875000008
mp-1094548,Mg3Sb,-0.13196794499999998
mp-1027339,Te2Mo2SeS,-0.5722771262760418
mp-715461,CoO,-1.3058912406249998
mp-865031,Mg2ZnB2Ir5,-0.43788421433333297
mp-510559,Na(CoO2)2,-1.4823631139285711
mp-976823,LaPm3,0.037924388124999986
mp-3412,Eu(CuSi)2,-0.4606897169999989
mp-1033429,BaMg6CrO8,-2.5152249137500005
mp-1687,BaPd2,-0.5763055766666678
mp-257,DyIn,-0.4666945183333331
mp-130,P,0.07887900190476138
mp-1019891,KPSO2,-2.1493133874315484
mp-973339,Lu3Th,0.040930350000000885
mp-22019,Yb3Sb5O12,-2.4146030375
mp-779175,Li8Mn7Fe(BO3)8,-2.507659654792777
mp-554623,Sm2Ta2Cl2O7,-3.4568766446361527
mp-853180,ZnFe2(PO4)3,-2.3052973560714287
mp-11723,ErNiC2,-0.3434234474999993
mp-675460,LiTiCl3,-1.6376753592893336
mp-1026803,LiMg14Cd,-0.0219367253124998
mp-8023,AlO,-1.5633622056249994
mp-1100189,CeSe2,-1.0765354609252455
mp-705132,La5(Mo2O7)3,-2.8257020132421866
mvc-4638,AlV2O4,-2.2255576521428577
mp-542640,GePt,-0.4752825424999996
mp-22817,TaTe4,-0.24887281700000016
mp-976774,NiGe3,0.26056341875000033
mp-24128,ReH4NO4,-1.4965063721860006
mp-9850,DyP5,-0.5394259378571432
mp-622009,TaNi2TeSe,-0.4673007267187493
mp-542336,BaTm2NiO5,-3.1279136543055555
mp-998913,KO3,-0.6572271809375003
mp-862948,Li2PmPb,-0.3393012868750005
mp-777029,LiV2(PO4)3,-2.6499841806547635
mp-765789,Li2NiOF2,-2.392704158105
mp-777836,Li14Co13O28,-1.7442040126363632
mp-567948,Rb2Pd(IBr2)2,-0.9198124166666668
mp-1076147,Sr2Ca2Fe3CoO10,-2.4283548482638886
mp-30117,W2CCl8,-1.0972503583936366
mp-977541,Hf2TcOs,-0.6300631937500007
mp-28275,Rb2PrCl5,-2.5462015626625
mp-565335,GdMoClO4,-2.7244707418942857
mp-779827,Ce(WO4)2,-2.555289267954544
mp-1067840,EuMg2Fe,0.3910352737499991
mp-1015814,LiMg2Al,0.2333106575000001
mp-763255,LiCoSiO4,-2.372157247142858
mp-1004037,CaMnO2,-2.4992760989900002
mp-865755,YbCeHg2,-0.4808740449999998
mp-7085,Tm2FeC4,-0.31852102285714473
mp-1013843,NaMo2P2O9,-2.5157341182100352
mp-23071,CCl3F,-1.0037172616939998
mp-867114,TaBeRu2,-0.3691531712499998
mp-667379,Ba7Al64O103,-3.4631702270043085
mp-13608,Be13Sb,0.16139487678571385
mp-16487,Ce(MnAl2)4,-0.3277930023076917
mp-868771,V3CoO8,-2.151699896041668
mp-19086,BaCoO2,-2.1227759997916658
mp-771983,Li3FeNi3O8,-1.3801380000000003
mp-764182,Li6(CoO2)5,-1.6793369939285725
mp-19491,Ba2Ni(PO4)2,-2.8873170489377293
mvc-6503,Mn2ZnO4,-1.8664551892028567
mp-1008682,TiS2,-1.2741666249305572
mvc-14740,YSbO3,-2.67561415125
mp-583454,Nb2Bi2PbO9,-2.386825665446428
mvc-10423,Zn(WO2)2,-1.4536641028571426
mp-1078991,ErTe3,-0.8862136387499997
mp-510574,USb2Au,-0.2731584475000002
mp-762893,LiFeSiO4,-2.6078237209821427
mp-631491,BaNbTc2,0.9630543825000002
mp-698797,Sr3La9Mn10(CuO18)2,-2.801287528243333
mp-1038552,Mg30NbBiO32,-2.855207482265625
mp-541341,PtF5,-1.5241365732833334
mp-972048,Zn6Mo,-0.02810226428571384
mp-772024,Ba3LaBr9,-2.160168892884616
mp-625894,Ba(H2O3)2,-1.3692705151800009
mp-735597,K4H4WC8(N4O)2,-0.42233232272296295
mp-8322,Mn2ZnAs2,0.08834101500000031
mp-686088,Nb8P15O56,-2.7744788255877046
mp-1023252,CaMg6V,0.1989676475
mp-565431,Rb(WO3)3,-2.237093079326922
mp-565983,Na4Cu(MoO4)3,-2.0502745272499987
mp-646,PrCd,-0.3206781324999999
mp-977365,YbEuIn2,0.94556731625
mp-763097,FeOF,-2.224280690813333
mp-1080714,Li2AgSn2,-0.3145434009999996
mp-9815,TaTl(CuS2)2,-0.98084483140625
mp-3519,ZrSO,-2.9128886201041664
mp-28041,Pb9(Br5O2)2,-1.163294111304348
mp-636976,VO2,-1.9912732841666667
mp-28387,PAuCl8,-0.989239000917524
mp-1093660,LiMg2In,1.152409815
mp-269,TmC2,-0.19642646166666705
mp-16625,YbAl7Au3,-0.4749752886363639
mvc-771,Sr2YFeCu2O7,-2.403189620480769
mp-767058,Li2Cr(Si2O5)3,-2.9511997778645838
mp-1018646,YbH3Pd,-0.6551447771719999
mp-673118,Sn3(P2O7)2,-2.3971938468990936
mp-1030738,NaMg6BO7,-2.243098739361112
mp-16756,Ta3Ga2,-0.27464843699999897
mp-766988,Li2VSi2O7,-2.8381210186458325
mp-578718,Nd6Mo10O39,-2.6410945200681826
mp-24160,BH3NF3,-2.0185691571533333
mp-707170,CuH6SO7,-1.4896292059688323
mp-867722,PrNdO2,-3.07710153
mp-17048,Rb2WS4,-1.3817556658928578
mp-556023,Nd3S2Cl5,-2.6462645284425
mp-2354,Ti3Hg,-0.09988359125000024
mp-7140,SiC,-0.2019856187500002
mp-771556,VCoO4,-1.757475379583333
mp-640227,KEu(WO4)2,-2.485066959166666
mp-767597,LiMnF5,-2.685990488487142
mp-12674,MnAu,-0.006116074999999554
mvc-8333,CaNi(GeO3)2,-2.211489273250001
mp-1026415,Mg14TiB,0.20851935416666656
mp-1028160,Mg14MnFe,0.12184508500000035
mvc-6401,MgCr2O4,-2.5033838207142862
mp-864909,HfAlRu2,-0.7529044887499996
mp-21085,PuPd3,-0.5673956917187502
mp-764208,Li3V4O11F,-2.376435815786317
mp-560010,Rb2Ga2B2O7,-2.5364832786217946
mp-558902,LiMnGaF6,-3.0517310920111105
mp-567080,V4O7,-2.491564182613636
mp-865744,YbCdPd2,-0.6936674587500002
mp-1018737,KMgP,-0.649833426031746
mp-569668,VSe,-0.2310615067968751
mp-850934,Fe6O11F,-1.5720573749966675
mp-23294,RuBr3,-0.322707629375
mp-705008,V4P9O32,-2.4855676159523807
mp-980385,Tb3Er,0.018609183750000646
mp-9281,ZnTe,-0.3169477425
mp-763215,Ni3OF5,-1.813449801355556
mp-557991,H12Pd(N5O4)2,-0.6224178650722585
mp-763563,LiCoSiO4,-2.3606917738095228
mp-776847,Li4Nb3V2Fe3O16,-2.47645085
mp-1056924,Tm,0.009790585000000185
mp-1776,UN2,-1.605607578253334
mp-849220,Li2Fe(SO4)2,-2.2430457809134614
mvc-11417,Ca(CrS2)4,-1.2526407094230774
mp-778884,LiFeBO3,-2.3609250454398145
mp-27343,Re4Cl8O9,-1.6723398560633331
mp-1034474,BaMg14CrO16,-2.7894012040625
mp-19816,Sm2In,-0.35160764666666705
mvc-14109,Al4(CoO4)3,-2.192899535263157
mp-613344,Na4CoAuO5,-1.4716379560227273
mvc-12009,MgCr2F12,-2.6391993236186666
mp-561320,PbS,-0.8082504895312503
mp-776641,Na5CoO4,-1.5634017395000002
mp-767948,LiNiP2O7,-2.227399564085499
mp-12355,Sr2YTaO6,-3.6106550585000003
mp-780292,Li8Mn5Fe3(BO3)8,-2.4799678018361107
mp-755641,LiCuCO3F,-1.832805068205713
mvc-16523,Mg2BiPO6,-2.731285935309524
mvc-8632,MgSb2(PO5)2,-2.3333953012460324
mp-779361,Li24Ti11CrO36,-2.9313705851157414
mp-763640,Li2Ti3V3O12,-2.8754322647499984
mp-548479,Cs2U2O7,-3.2949237744318185
mp-19632,CaV2CoO7,-2.4659406625000004
mp-31751,Ba2Cr7O14,-2.418846010760869
mp-867900,DyCdRh2,-0.575397007916667
mp-22956,K2PdCl4,-1.7136448632914285
mp-1009755,Ca2Ge,-0.5872266516666667
mp-555894,BaCo2(PO4)2,-2.576925650476192
mp-11494,LuPb3,-0.16500783999999946
mp-1034869,RbCeMg14O16,-2.7944703834374995
mp-1025033,LuInCo4,-0.1751073433333327
mvc-3048,Ba2Mg2Tl2Ni3O10,-1.7121963048684212
mp-677054,AgSbO3,-1.3856670109166669
mp-640862,Sb16Te3,-0.04805232368421068
mp-1018952,PrZnIn,-0.4505252566666667
mp-779211,Li2MnFe(BO3)2,-2.4647277001494445
mp-13327,NdLuSe3,-1.874694343656249
mp-972692,SnPb,0.050183002500000295
mvc-2890,Ti5Zn4(TeO6)3,-2.3314099800277783
mp-683890,CsRe3(S2Br)2,-1.112401882875001
mp-1094498,Mg5Ti,0.1659665805555548
mp-10739,TiPRu,-1.018513428809524
mp-582360,TaPd3,-0.4137397570000004
mp-1074803,Mg7Si4,0.10923712090909116
mp-777449,Li4V5SnO12,-2.348709972272728
mp-707293,H2S2O7,-1.6064358892377262
mp-36033,PrOF,-4.094488282480001
mp-3808,K2UO4,-3.0794315749999988
mp-861636,Er2ZnOs,-0.3255532225
mp-753131,Li3Ti4O8,-3.0590506211111115
mp-19934,CeMgPt,-0.8412242833333323
mp-13008,NdCrGe3,-0.3943227384999993
mp-763502,K4Li5(FeO4)2,-1.8432233755263159
mp-690561,Mn(SbO3)2,-1.9398951087177765
mp-775020,Mn2OF3,-2.6202708811233326
mp-557585,Lu(PO3)3,-3.0557890926373634
mp-1026348,Te2W3Se4,-0.37192776715277787
mp-625850,H7NO6,-1.2342224876942862
mp-20910,LaGe3Ir,-0.7235501790000001
mp-733876,P2H4RhO9,-1.75809252762003
mp-556014,Li3Ga(BO3)2,-2.6202124046527784
mp-604998,CdSi3PH27C9Br2,-0.3676987012984935
mp-12236,Er3Ga5O12,-2.9971943092500006
mp-4529,K2SO4,-2.388638042366072
mp-1840,TiO2,-3.498843363055556
mp-669914,PrTlPd,-0.0713839694444442
mp-973109,NdYIr2,-0.6537808424999998
mp-1029396,SrHfN2,-1.6033233949399994
mp-7998,Li2Ge2O5,-2.259996344583333
mp-1078325,Pu2W2C3,0.2973071648214289
mvc-6370,Mg(SnO2)2,-2.1063765510714285
mp-527,BaCd,-0.3244680824999999
mp-20120,FeSe,0.24370936570312465
mp-29779,Lu3Ni2Ge3,-0.8161115212499999
mp-571507,TaH20C6N3Cl4,-0.5647862506641175
mp-581263,Sr13Al6Si8O,-0.5907449057589288
mp-17951,Cs4Zn3F10,-2.8299389521705884
mp-566883,Cr2(Hg2O3)3,-1.0895621446323531
mp-1079355,Nd(AsRh)2,-0.9213693504999996
mp-29659,FeAgTe2,0.17162798500000007
mp-996992,LiAgO2,-1.0950547031249998
mp-1094284,SrMg2,0.05237901500000023
mp-1073720,MgSi,0.16079620000000006
mp-31755,Ta2FeO6,-3.041563424722223
mp-10154,MnSbIr,-0.19250498166666694
mvc-6189,Mg3Sn3(AsO4)4,-2.007417181730769
mp-971996,SrHoO3,-3.0771095717500003
mp-1080506,Sr2TaInO6,-3.08003705575
mp-1038483,Mg30BiBO32,-2.8346971004947914
mp-30011,SbKrF7,-1.8924608514811112
mp-1026579,Mg14GaSn,-0.04674643531249957
mp-1008,NiHg,0.22439433250000013
mp-25417,LiTiO2,-2.9708888597916667
mp-761148,Ti9SnO20,-3.3357745339999987
mp-36234,NaTlO2,-1.4222042843749998
mp-622203,BaMnGaF7,-3.3711035514289995
mp-683987,Ce15B8N25,-1.1263342018298603
mp-1028121,CaMg14Cr,0.08873853687500023
mp-1017982,TlN,0.7247931638100003
mp-557249,K2UCu3S5,-1.2609730073011371
mp-19314,Mn4Be3Si3SO12,-2.7841154105609784
mp-1022318,CeMg6Fe,0.1792715975000001
mp-1018046,MnGaFe2,-0.06698946250000049
mp-775188,Mn6O5F7,-2.4340233314077766
mp-775513,Na2NiPCO7,-2.042733441820436
mp-778689,V6O5F19,-2.7488076174620004
mp-754891,Zr5N5O2,-2.2119396412000008
mvc-3619,Zn3Co2O7,-1.3597652057291665
mp-775135,Cr3Ni(PO4)4,-2.392769835932539
mp-571298,SiC,-0.20529554657051327
mp-623295,SmGaCo,-0.2817717975
mp-554719,Mg3B(HO2)3,-2.4778920626943592
mvc-5514,ZnSbAsO5,-1.68144521953125
mp-557513,CoO,-1.291534095625
mp-20828,Pt3Pb,-0.08971768999999963
mp-550593,Li4CO4,-1.8747011458333327
mp-556242,YF3,-4.250088501934166
mp-776745,Li4Ti3V2Cr4O18,-2.663899624274193
mp-767065,LiMn3F10,-2.7988395310557146
mp-557852,Na3Li3V2F12,-3.196579547089
mp-16435,Ba3Sc4(CuO4)3,-2.896274947954545
mp-865238,Lu2MgAl,-0.23653015249999945
mp-1078269,Sr2UCu2S5,-1.7056988410312506
mp-1025413,ThSi2Ni,-0.8555685824999992
mp-975206,RbSbO3,-1.81666149175
mp-849666,Ta2CrNO5,-2.6833740026255555
mp-1098566,Mg30NbCdO32,-2.926714756640625
mp-775842,Bi24B2O39,-1.6989320588012833
mp-1096556,Ti2MoAu,2.9090438191666657
mvc-3876,AlSnO3,-2.4518567432500005
mp-17715,SrTa2O6,-3.509175788333333
mp-768820,Li3Bi(BO3)2,-2.4783170129861105
mp-567780,RbSn2Br5,-1.05338007125
mp-9029,Ca3VN3,-1.216613140305714
mp-29206,BaMnSb2,-0.4480915187500001
mp-1071453,Nd2Bi,-0.6677222149999995
mp-754942,SrSm2O4,-3.634194098571428
mp-761911,Li2Cu(PO3)4,-2.4533769464411024
mp-769687,Li4TiCrO6,-2.609982726180556
mp-554917,LiSn2(PO4)3,-2.54739199468254
mp-14234,MgB4O7,-2.9450588025347213
mp-756195,Li2(VS2)3,-1.3392443340340918
mp-559909,Sr3Ru2O7,-2.3745922936458332
mp-13163,TbZnSn,-0.5966014144444447
mp-1008557,AlBN2,-1.148843300356666
mvc-11958,Mg3Fe2(SiO4)3,-2.850580008375001
mp-763161,Fe4O7F,-1.6350995024950012
mp-559291,Sn2PCO6,-2.0648707663095247
mp-765971,Li5Mn5(CoO6)2,-1.9823538099916669
mp-861465,LiMnPO4,-2.5873477648650343
mp-862725,ScTc2W,-0.2261933300000009
mp-707929,LiBH2C4O9,-1.7649337783180394
mvc-5133,V2ZnO4,-2.2591972967857146
mp-868046,Fe9Cu3O16,-1.2852076178571423
mp-1026002,Te2Mo3(SeS)2,-0.6947914961458331
mp-561122,Gd2SnS5,-1.841819946914064
mp-19509,SrV10O15,-2.5081068912980773
mp-14435,K3GeSe3,-0.9980542693973214
mp-767969,SrLi4La15(CoO8)4,-3.2070453085714297
mp-781696,Fe2O3F,-1.847281764573334
mvc-9910,CaLaMnCrO6,-2.8534164558460007
mp-671913,MoSe2Cl4O,-1.0557325312784371
mvc-9122,CaMn2(PO5)2,-2.4588618973740326
mp-559587,CuSb2BrO3,-1.3272771880357144
mp-647442,KNaMn(Si2O5)2,-2.9855464066741177
mp-979419,Dy3Y,0.02004286187499904
mp-20793,Ga2FeS4,-0.9006212180357152
mp-613927,KCeCuTe4,-0.8260022350000007
mp-560366,XeF6,-0.8131795718235717
mp-6301,Ba3CeRu2O9,-2.68197767975
mp-850466,LiMnP2O7,-2.5237756953091344
mp-9462,CsTeSe3,-0.4770941841562504
mp-13962,HfSiSe,-1.0013008028645831
mp-505062,SmCu(WO4)2,-2.369211626875
mp-1096131,HfScZn2,2.6249673962500006
mp-29903,TlTeF5,-2.4352275590642862
mp-1073358,MgSi2,0.1345110924999998
mp-569204,Tl(CuTe)2,-0.1549441629999997
mp-640836,Ca2Ta2O7,-3.49983064215909
mp-7283,LaB4,-0.5672776648333325
mp-22030,EuBO3,-3.094684046583333
mp-1070631,Sm2InNi2,-0.4579689309999999
mp-28774,KSnF3,-2.812951387964
mp-764700,Li9Cr5O12,-2.258324614423077
mvc-13795,CaCoO2,-2.135826190625
mp-13191,Sc6ReO12,-3.5615988494736848
mp-864943,MnBe2Ir,-0.44420472749999984
mp-759717,Li2Cu3F8,-2.1909946990015383
mp-763343,Li2VO2F,-2.6633661631149987
mp-209,Er2Se3,-1.8796987776562493
mp-761469,LiFePO4,-2.536361985085034
mp-10284,YSi3Ni,-0.6915231975000005
mp-673808,Mg2SiO4,-3.0820624321428567
mp-669546,AlPd,-0.909223002307692
mp-754407,Li2FeS2,-1.035458401625
mp-608204,LiCaNiF6,-2.8896373019044446
mp-5012,Li2SiO3,-2.8965625339583334
mp-13909,K4Sn23,-0.12339016518518467
mp-638765,Al2O3,-2.418782965749999
mp-771158,Ba2B2O5,-3.1547303671759246
mp-754781,Ga3NO3,-1.7702896858757142
mp-622596,BaLaMnMoO6,-2.691735278846
mp-5495,Ag2PdO2,-0.4833006744999992
mp-570297,La23Mg4Rh7,-0.40587944573529455
mp-1077670,Sr6Ca2Mn3Fe5O24,-2.3737338270720003
mp-1039999,NaLaMg30O32,-3.0064323196093747
mp-22189,In6TeO12,-1.9287585413157888
