mpid,formula,gap pbe
mp-16503,HoAl2Ni,0.0
mp-573622,Dy12Co7,0.0
mp-1096221,YHfAu2,0.1069
mp-1080237,Te4MoW3(SeS)2,0.0038000000000000256
mvc-15331,Mg2CrN2,0.0
mp-867872,LiCdAg2,0.0
mp-779957,SrLiLa7Fe3O16,0.0
mp-980203,TiOs3,0.0
mp-1220,Be5Au,0.0
mp-997535,Li9Mg(Ni6O13)2,0.4270000000000001
mp-639874,Ta2Al,0.0
mp-1027885,KMg14Fe,0.0
mp-17077,K2YF5,6.8081
mp-779213,Li6MnFe5(BO3)6,2.8452
mp-27233,SrAl,0.0
mp-614760,Cs3MnF7,1.5662
mp-22035,KFe2S3,0.0
mp-778778,Mn6OF11,0.4104000000000001
mp-554003,Sr4Li(BO3)3,4.1874
mp-28558,RbGeBr3,1.9935
mvc-11581,CrO2,0.0
mp-568696,SiC,1.8149000000000008
mp-1073428,MgSi2,0.0
mp-565935,Na2V3P2O13,1.7762
mp-760360,Hf3N2O3,3.2886
mp-35417,Li3TaO4,1.5777
mp-672360,Gd(C2N3)3,2.0221
mp-705329,Li3Fe2(PO4)3,2.5285
mp-1100155,RbMg6Sb,0.0
mp-568522,In3SnI5,2.1658
mvc-693,AlW3O8,1.9248
mp-1064077,FeH3,0.0
mp-1074194,Mg4Si7,0.0
mp-1095702,Mg30NbSnO32,0.6916999999999991
mp-570610,CdI2,2.4115
mp-1076863,Ba2Fe2O5,0.8776000000000002
mp-1077116,NbP2,0.1318999999999999
mp-705490,CoH22N7(ClO2)4,0.9142
mp-861974,PaCdPt2,0.0
mp-5566,KCuF3,0.0
mp-1076603,La5Sm3Cr8O24,1.9165999999999992
mp-1026351,Te6MoW2,0.5968999999999998
mp-775528,Na2MnO2,0.3169999999999997
mp-554440,CuSeO3,0.0
mp-683980,Ho(IO3)3,3.3100000000000005
mp-861878,Cd2AgRh,0.0
mp-1080241,Li2Ge(S2O7)3,3.7659
mp-10299,Ca4PdO6,1.8227
mp-1358,DyIr2,0.0
mp-762602,Li5Fe5O12,0.04699999999999993
mp-772051,Li3CuSiCO7,0.0
mp-21382,Dy2AlGe2,0.0
mp-28319,PtI2,1.2251
mvc-2646,MgNiO2,1.8374
mp-571315,Mg3Al8FeSi6,0.0
mp-777215,Mn4O7F,0.0
mp-863365,Li2Sn(PO3)4,3.8058
mp-565856,La2MnVO6,1.1643999999999997
mp-7955,Li3Sb,0.4833000000000003
mp-38280,LiTiO2,0.0
mp-984632,CaBeO3,0.0
mp-756637,Ba3GeO5,2.5962
mp-9332,KGaPO4F,4.108099999999999
mp-764482,LiFe2(BO3)2,1.5637
mp-863664,Pm2CuGe,0.0
mp-555813,H12RhC8NO6,1.0661999999999998
mp-756951,LiSbO3,2.7496
mp-1500,BaS,2.1515
mp-758616,LiCuPO4,0.0
mp-566040,In2(WO4)3,4.2459
mp-777527,LiV6O7F5,1.0399000000000005
mp-861602,Li2VFe(PO4)2,2.5625
mp-773180,Li4Mn3Sn5O16,0.00480000000000036
mp-763642,LiFeP2O7,2.0977
mp-20872,Sr(AlPb)2,0.0
mp-765341,LiCuF4,0.0
mp-9775,NaSrAs,0.8077000000000001
mp-675739,Ce5CuSe8,0.0
mp-763370,LiP2WO8,3.389
mp-1038644,SrMg30CO32,3.0304
mp-642250,LaFe12O19,0.963
mp-1039443,MgCd,0.0
mp-1095027,Dy2CuGe6,0.0
mp-1079568,NaIrO3,0.0
mp-762489,LiMn3Al2(HO2)6,0.0
mp-643359,Rb2Sn(H2N)6,2.5295
mp-1028025,BaYMg14,0.0
mp-30405,Li2SnAu,0.0
mp-767693,Li12V3FeP4(CO7)4,2.6919
mp-764312,VOF2,2.1599
mp-1025656,MoW2(Se2S)2,0.8603000000000001
mp-14815,TaTe5Pt,0.0
mp-13627,Y3ReO8,1.6955
mp-685855,Nb3(Bi5Cl9)2,0.0
mp-1074532,Mg4Si3,0.0
mp-849935,Mn2O3F,0.0
mp-849537,V6O11,0.4496000000000002
mp-744527,CoP2H17N4O9,1.1817
mp-8280,Ba(MgAs)2,1.0689000000000002
mp-1067900,V2NiSb,0.0
mp-866133,Lu2TlCd,0.0
mp-19003,MgV2O5,2.3023
mp-677283,Sr4NdNb2Al3O15,2.5183
mp-698134,K2Na2Sb2H6O3F10,4.5674
mvc-1302,FeP2O7,0.3708
mp-555232,LiU4P3O20,1.8112
mp-18219,Dy2SiSeO4,2.5741
mp-569147,UP2,0.0
mp-864824,LiTbAu2,0.0
mp-499,AgO,0.0
mp-648633,Fe3C10SO10,2.3906
mp-21092,InNi2,0.0
mp-18991,Ba(NiO2)4,0.3132999999999999
mp-754812,Al2O3,4.1705000000000005
mp-1080459,GeTe,0.21940000000000026
mp-1018752,LaTeCl,0.6562999999999999
mp-18787,Ba2Mn3(SbO)2,0.0
mp-1080199,V3N4,0.0
mp-1029145,Te4MoW3(SeS)2,0.0
mp-1024996,MnCoSn,0.0
mp-777888,LiFeF3,3.2689
mp-1234,LuAl2,0.0
mp-867279,DyPaRu2,0.0
mp-7576,CrSi,0.0
mp-865166,HfPd5,0.0
mp-10521,Y(AlGe)2,0.0
mp-762645,LiFeSiO4,2.839
mp-766149,LiV(OF)2,2.7642
mp-778071,BaYF5,6.5296
mp-6316,Er4Si2S3O7,2.6296
mp-865018,CuBiPtS3,0.4748999999999999
mp-1028070,Mg14MnW,0.0
mp-17516,Ca10P6SeO24,3.7475
mp-1095935,Sc2TlIn,0.0
mp-1020637,Sr3BeB6O13,4.7944
mp-1460,RbGa7,0.0
mvc-6524,Mn3Zn3(AsO4)4,1.3164
mp-1035918,LiYMg14O16,4.2126
mp-1031345,Mg6TiBiO8,0.0
mp-766634,Li4Fe9CoO20,0.0
mp-557074,BaPr2Ti3O10,1.9490000000000005
mp-974887,LiNdSn2,0.0
mp-11460,HfTc,0.0
mvc-12222,Ca6Mn3Al2O15,0.0
mp-769647,VOF,2.7095
mp-24419,SrLiH3,1.8195
mp-976804,NiAgTe2,0.0
mp-566534,EuP5O14,0.08740000000000014
mp-616387,BaMo2(PO4)3,0.015800000000000036
mp-10635,SnSb,0.0
mp-1080366,CeSe2,0.8178000000000001
mp-5831,Cu(SbO3)2,0.0
mp-1040012,LiMg30SbO32,2.841000000000001
mp-2693,SnSe,0.1189
mp-565594,Na3WO4F,4.4655000000000005
mp-764307,LiMn3OF5,1.7959000000000005
mp-771645,Sr2CaI6,3.8432
mp-1099746,La7SmTi2V6O24,0.0
mp-18663,Al17(SiPd2)4,0.013799999999999812
mp-1093861,Ba2BiBr,0.5974000000000002
mp-651087,Gd13Ge6O31F,2.9604000000000004
mp-540691,Ba3YIr2O9,0.0
mp-775272,TiFe3(PO4)6,0.0
mp-764713,Li7V4O11F,1.5574999999999997
mp-1019570,Ca8Si5O18,4.545
mp-1080631,CeSe2,0.9649
mp-1025917,MoW2(SeS2)2,0.6113000000000004
mp-31275,Ba(TeP2)2,1.1654999999999998
mp-611471,CaMnSn,0.0
mp-780882,LiMnPH2O5,3.0580000000000003
mp-600520,SrCuH4(CO2)4,0.2561
mp-764397,Li3V2(O2F)2,0.8928
mp-1096326,KNaHg2,0.024699999999999944
mp-1021699,Mg6NbV,0.0
mp-1035767,Mg14FeNiO16,0.0
mp-1095951,BaInHg2,0.0
mp-1032002,Mg6ZnSiO8,0.0
mp-961667,CaNiTe,0.0
mp-763759,Li4V3(FeO5)2,1.3158000000000003
mp-559018,K2CuH12(SO7)2,0.5616
mp-774332,Na2Co2O3,0.7684000000000002
mp-570845,Zn(GaNi)3,0.0
mp-850378,H11S2N3O7,4.922
mp-579014,SrMn5(SO4)6,4.3057
mp-1097126,NbSiRu2,0.0
mp-28520,Rb2SnTe5,0.5848
mp-768507,Cu2(SO4)3,0.33430000000000004
mp-565482,Fe2Ag(MoO4)3,1.1415000000000002
mp-1097281,ScInCo2,0.0
mp-4609,HfSiO4,5.3111000000000015
mp-531064,KMo3Br7,2.3695
mp-1074201,Mg4Si7,0.0
mp-1034618,NaMg14BO15,1.8832000000000004
mp-761968,Li4FeSi2O7,3.415
mp-551470,Tl2O,0.5194000000000001
mvc-3916,Zn3Fe2(SiO4)3,2.6936000000000004
mp-555138,CoSeO4,1.9583
mp-764228,VOF3,3.0935
mp-640926,Cu(NO3)2,0.0
mp-866604,Ce3AgGeS7,0.0
mp-759825,BiOF,2.5742000000000003
mp-21599,Eu2Si2O7,0.011300000000000088
mp-1075638,Mg5Si9,0.0
mp-683946,MgIr,0.0
mp-28064,SbS8Cl3,2.8448
mp-571068,K3(Mg10In7)2,0.0
mp-28758,KPd2F5,0.2475
mp-8658,CsNaSe,2.3573000000000004
mp-1078188,LiOsO3,0.0
mp-779397,Li32Mn3Cr13O48,0.9956999999999998
mp-1020664,Rb2Li5(BO2)7,4.4245
mvc-16299,Zn4Cu5(TeO6)3,0.0
mp-10207,Np,0.015100000000000337
mp-1017189,RbHfMg6,0.0
mp-768827,BaSrI4,3.1710000000000003
mp-767746,Li12Mn2Fe3O16,0.0
mp-19078,Ba2SrWO6,3.4304
mp-755573,Cs2O,1.6506000000000003
mp-631577,BiAs2Os,0.0
mp-773046,Mg4Sc3(SiO3)8,0.0
mp-7085,Tm2FeC4,0.0
mp-866194,Li2MgCd,0.0
mvc-5999,Mg2SbWO6,2.7696
mp-2643,Ti3Cu4,0.0038000000000000256
mvc-2075,Mg2Sn9O13,0.0
mp-556179,Pr3Si2S8Cl,2.7393
mp-778114,Sm2Ge2O7,2.5577
mp-765449,LiCoPO4,3.0730000000000004
mp-975611,Ge3B,0.0
mp-8289,SnF3,2.7195
mp-1003920,Mn2HO4,0.9188999999999998
mp-865280,NbAlFe2,0.32070000000000043
mp-1094275,MgTi2,0.0
mp-33318,Ca11Al14O32,3.3720000000000003
mp-1069375,NdAl3Cu,0.0
mp-746817,NaV2P2(H4O7)2,0.32519999999999993
mp-17004,UOF4,1.9953
mp-554342,Hf3Cd3AgF20,0.0
mp-1021702,Mg6TiSn,0.0
mvc-6227,Ca(MoO2)2,0.38560000000000016
mp-764013,Li5V3CrO8,0.7180999999999997
mp-11365,Ti3Cu,0.0
mp-772317,Li3Co(NO2)6,2.3955
mp-23234,TmBi,0.20040000000000013
mp-690771,H8CS(NO)4,5.1351
mp-559829,SiO2,6.106
mp-571054,Cu2Mo3Se4,0.0
mp-1016926,ZnIrO3,0.0
mp-9421,Ho(CuO2)2,0.0
mp-1949,TiMn2,0.0
mp-20424,MgCo3C,0.08520000000000039
mp-567035,BaV2(CuO4)2,0.2332000000000001
mp-11775,RbUO3,0.4523000000000002
mvc-11686,SnO2,1.9981000000000004
mp-1072041,GdCu4Au,0.0
mp-1094325,MgTi2,0.0
mvc-5195,Mg3Si4(MoO7)2,1.9464
mp-2283,ZrCo,0.0129999999999999
mp-22493,YInAu2,0.0
mp-1026697,NaMg14Ga,0.0
mp-17904,Nd2TiO5,3.3138
mp-774284,Co3BiO8,0.8827999999999998
mp-1094579,LiMg2,0.0
mp-989592,Sr6Sn2NF,0.0
mp-10392,Sr3CdPtO6,2.04
mp-780884,LiMnPO4,3.3834000000000004
mp-761423,La3Mn3O10,0.0
mp-680093,CdI2,2.3358000000000003
mp-655052,CuH2(CO2)2,0.20319999999999994
mp-1087495,Tc3B,0.0
mp-707333,Na3SiH3O5,3.8945
mp-1097661,LiYCd2,0.0961000000000003
mp-1025305,Nb2CuS4,0.0
mp-557136,Cu3Se2(ClO3)2,0.0
mp-18267,La2Cu(SeO3)4,0.6404999999999998
mp-557437,KBi(PS3)2,2.2234000000000003
mp-685371,Ge9(Sb5Te12)2,0.0
mp-625269,FeHO2,1.9551
mp-772575,Li9V12Cr7O48,0.008600000000000052
mp-743604,K4NbFe3(PO4)6,2.3259
mp-868120,CrH18C5(NO)4,3.1937
mp-532680,Ba6CdAg2(SnS4)4,1.7026999999999997
mp-772523,Ba8LiTa7O24,0.0
mp-1095481,TiSiO4,1.6400999999999994
mp-1027945,LaMg14Zr,0.0
mp-541167,RbHo(PO3)4,5.772500000000001
mp-1023128,CuS,0.0
mp-23891,NaHO,2.802
mp-982982,HfH3,0.0
mp-6452,BaSm2ZnO5,3.2387
mp-556532,CaAlB3O7,5.380199999999999
mp-1072004,UCoGe,0.0
mp-1006613,Na2Al2(SiO4)3,0.1768
mp-686614,TaTi9Al3Zn23O48,1.6732
mp-866114,HfTc2W,0.0
mp-567134,PrMn7O12,0.0
mp-24316,CdP2(HO)4,4.3757
mp-762020,LiNiPO4,3.3735
mp-29953,Na2B29,0.1604000000000001
mp-3974,Ba5B4O11,3.7594
mp-562708,Eu2(MoO4)3,0.0
mp-867871,SmMgZn2,0.0
mp-1028235,Mg14AlCd,0.0
mp-646420,Nd2InRh2,0.0
mp-643912,Ca5Ge3H,0.0
mp-775220,V(GeO3)2,1.5087
mp-863909,Co3(AsO4)2,1.6742000000000004
mp-559733,GdH7C2SO8,2.8774
mp-18100,Na6Ge2Se7,1.5871000000000002
mp-616615,Hf8MnTe6,0.0
mp-22941,CaCuBi,0.0
mvc-4606,YV2O4,0.5403000000000002
mp-19668,LaCrO4,1.0514
mp-31623,Ca2CoO3,1.5957
mp-1078713,Tb(SiIr)2,0.0
mp-765765,Li2V2F7,0.21399999999999966
mp-676629,Sm2Th8O19,2.8412
mp-1100983,U2O5,0.0
mp-17817,Ca3(GeP2)2,0.8754999999999997
mp-559460,Cs2Ti(Si2O5)3,3.2902
mp-11566,ScZn,0.0
mp-765706,Li2VFeO4,0.4624999999999999
mp-972387,Sr2MgGe2O7,3.6039
mp-1001605,PrBi,0.0
mp-27896,BF3,8.132
mp-556600,CsS2N3O4,2.6646
mp-34493,Mg(FeO2)2,0.9676999999999998
mp-771225,Li17(CoO4)4,0.7742
mp-604498,NdTl(MoO4)2,3.5665000000000004
mvc-3993,Ca2W2O5,1.7084
mp-31001,KSb3O5,3.1078999999999994
mp-775501,Na3Ni2P2(CO7)2,0.0
mp-611913,NbVF6,0.0
mp-757032,Cs3ErO3,2.2385
mp-780790,Li2Mn2Si2O9,0.8885999999999998
mp-10060,DyBPd3,0.0
mp-770032,Li2CrFeO4,1.9519
mp-30581,Hf2Cu,0.0
mp-850764,LiVP2HO8,1.4187
mp-567830,Sm(CrSi)2,0.0
mp-1009594,Pr,0.0
mp-669345,TaTeCl9,2.7776
mvc-9713,Y4Fe13Si2(SbO14)2,1.4180000000000006
mp-1064059,ZrIr3,0.0
mp-20630,Ho(MnSn)6,0.016799999999999926
mp-582159,Si2Ni7P5,0.0
mp-775737,LiNi9O10,0.0
mp-31062,Y(PO3)3,5.7608
mp-675637,Ge5(Te4As)2,0.0
mp-768052,LiVCoO4,0.0
mp-780827,FeOF,1.7701999999999998
mp-628773,SnSe,0.4664999999999999
mp-763398,Li2Cr3(CO3)6,0.0
mp-673171,Br,0.0
mp-758156,Li3Sn3(PO4)4,0.0
mp-560638,Na2U2Si(O4F)2,2.0783
mp-767352,Mn5O5F,0.0
mp-697,SnO2,0.5796999999999999
mp-13000,Ba2HoTaO6,3.4479999999999995
mp-27230,As2SO6,4.4079000000000015
mp-569802,Si3Ir,0.0
mp-850266,Li3Co4SbO8,1.2593000000000003
mvc-5327,Ca2YAgO5,0.0
mp-1025363,Dy2Mo2C3,0.0
mp-19335,KCr3O8,1.8321
mp-541863,ZnHgC4(SN)4,2.5342
mp-606510,CsTaI6,1.1788
mp-571397,Cs3Tb10C4Cl21,0.6788000000000003
mp-2179,TiRe,0.0
mp-950214,Cd2TeCl2O3,3.3711
mp-1078361,Fe2O3,0.6061000000000001
mp-761666,Li3Mn(Si2O5)3,1.0693
mp-984550,CsGaH4,4.7997
mp-1018721,HfO2,4.6682000000000015
mp-1026448,Mg14CdC,0.0
mp-1073693,MgSi,0.0
mp-771099,Li3Mn4SnO8,0.0
mp-771669,Li5Mn5O12,0.5964999999999998
mvc-8323,CaFe4(CuO4)3,0.0
mvc-8449,NiTeP2O9,1.2678000000000005
mp-760372,Na5Ti12O24,0.0
mp-1021672,Sr2CuC(NO)2,0.0
mp-541044,CsYO2,2.8477
mp-557032,Ba5Hf4S13,0.6352000000000002
mp-12609,LiCa6Ge,0.0
mp-766155,LiMnPO4,3.6114
mp-763513,LiV(PO3)3,2.6902
mp-8219,Zr(CuP)2,0.0
mp-1032844,NaYMg6O8,2.8937000000000004
mp-1035836,KMg14BO15,1.5430000000000001
mp-1026685,Mg14SiW,0.0
mp-696842,NaH3(SeO3)2,4.2406
mp-1093873,ZnCo2Sn,0.0
mp-1020124,MgSiO3,4.642100000000001
mp-705870,La17Mn17O54,0.0
mp-36875,Na(CoO2)3,0.7191999999999998
mp-1097533,VSnRu2,0.1069
mp-1079643,TaMnGe,0.0
mp-510219,Sn2Ru,0.0
mp-777738,Al(HO)3,4.9382
mp-705308,Cs2TiV3(PO6)3,2.0845
mp-770704,Li2AlFeO4,3.0421
mp-766750,Li2MnCu(PO4)2,0.0
mp-777318,Li3V2NiO6,0.0
mp-1027907,Mg14FeSn,0.0
mp-675458,La2Te4Pb,1.2492
mp-695992,LiH2BrO5,1.8113
mvc-12315,Y4(Mo2O7)3,0.4527999999999999
mp-762815,Li4Ti2Ni5O12,0.5726
mp-676113,InAgS2,0.0
mp-559927,Tb2Cu(BO2)8,0.8675000000000002
mvc-435,Ti3Zn(P2O7)2,0.0
mp-18581,Hf2Co4P3,0.0
mp-606379,Sr8Co8O23,0.0
mp-753360,BiOF,3.0514
mp-705576,Al2FeO4,0.8722999999999992
mp-769627,V2CrFe3(PO4)6,0.0
mp-765131,Li2Mn2OF6,0.7190000000000001
mp-979434,DyYTl2,0.0
mp-981539,Hf2IrPd,0.0
mp-1470,Nb12O29,0.0
mp-1079523,CoO4,0.05509999999999994
mp-20905,OsS2,0.0
mp-766779,Ti15VO24,0.0
mp-861992,PaNi2Sb,0.0
mp-684733,Ti10O11,0.0
mp-568450,SrAlH5,3.5013
mp-13134,Ga2O3,1.1942
mp-20328,U3Se4,0.0
mp-568139,NdInAu2,0.0
mp-1030523,Te2Mo3WSe6,0.7014
mp-2291,Si2Ni,0.0
mvc-16543,Ca2TaMnO6,0.4552000000000001
mp-19731,CeMgPd,0.0
mp-1097096,Ti2CuRh,0.0
mp-3,Cs,0.0
mp-753048,TiSnO4,1.8367
mp-30878,TbTl,0.0
mp-760784,Li3Cu4F15,0.0
mp-767403,Li5SbS,1.1225
mp-11151,NaPrTe2,1.0597
mp-530274,Al23B50,0.0
mp-1027786,Mg14FeSb,0.0
mp-754665,Pb(BrO3)2,3.5885
mp-14065,Na2TiZn2GeO7,3.0668
mp-559573,UAgIO6,1.2937
mp-1031871,Mg6TiMnO8,0.0
mp-768207,Li2SbPCO7,3.2196
mvc-3000,SrMo(PO4)2,1.9868
mp-705449,CaNdTiMnO6,0.22529999999999986
mp-744776,MoH12N3O3F5,2.5608
mp-561551,Y2Si2O7,5.1759
mp-8232,BaZrF6,6.2669
mp-9806,KGd(CO3)2,2.7044
mvc-3394,MgMnF4,4.0688
mp-761741,LiCoSbO4,1.4278999999999995
mp-26,La,0.0
mp-631418,CuRe2Cl,0.0
mp-675223,La4Ag2Se7,1.5201000000000002
mp-554951,GaH20C2S2NO14,4.9488
mp-1806,RbO3,0.8773
mp-1096300,Y2InCu,0.1397999999999997
mp-12765,GdC2,0.0
mp-17676,Sr2SnS3F2,2.2435
mp-510584,MoO3,1.9418
mp-540522,Mn4(PO4)3,0.2287999999999999
mp-1022073,Mg6CoNi,0.0
mp-1018720,HfVSi,0.0
mp-605034,K2NiF6,2.3603
mp-1595,Nb2O5,2.171
mp-35889,K4C2O3,0.38370000000000015
mp-921118,ErFe4B,0.0
mp-29422,HfCl4,4.1644000000000005
mp-16327,DySbPt,0.4923000000000002
mp-1079620,Cr(ClO)2,2.42
mp-961673,TiFeTe,0.9640000000000004
mp-15751,Ba3Y4O9,3.4394000000000005
mvc-11828,Ca2CuIrO6,0.0
mp-605878,La4MgRu,0.0
mvc-7952,Mg2Co3O8,0.0
mp-867358,PuCl2,0.0
mp-1022057,Mg6CoB,0.0
mp-762045,Li2Co3SbO8,2.113900000000001
mp-557775,PSN(Cl2O)2,4.0739
mp-19213,Ba2Mn2Sb2O,0.0008999999999996787
mp-24396,MgH14SO11,5.1954
mp-15827,Ho2Ge2Os,0.0
mp-579757,BaV4As4O19,1.5368000000000002
mp-7421,KZnAs,0.2762
mp-1016076,CrN2,0.3933
mp-1023416,KMg6Al,0.0
mp-9272,TlPt2S3,1.0242000000000004
mp-997538,Li9Ni15O28,0.0
mp-780523,LiFe(SO4)2,1.9547
mp-1094292,Sr5Mg,0.0
mp-25716,CaNiBP2H3O10,4.419499999999998
mp-21198,DyAgSn,0.0
mp-28067,ThIN,2.699
mp-695935,Na6ZnH4(S2O9)2,5.0922
mp-543105,LiMn2NiO6,0.792
mp-1080821,BaF3,0.8828
mvc-11980,Cr2O5,1.7419000000000002
mp-850128,Fe7S8,0.0
mvc-13323,Sr2Y2Ni2O7,0.3834
mp-1094759,La3Mg,0.0
mp-867222,LiCa2Ir,0.0
mp-25936,LiTi2(PO4)3,2.5563
mp-766313,BaCa2I6,3.6008000000000004
mp-10426,Nb2O5,1.8522
mp-645541,ZnCoTeBr2O3,2.6265
mp-570695,CdI2,2.3516
mp-755835,LiBiB2O5,3.3119
mp-778733,Mg3WO6,3.5908
mp-1039669,RbHfMg30O31,0.0
mp-23093,Sr2NdBiO6,1.7018
mp-774267,Na2LiMnPCO7,3.4490000000000003
mp-762919,Mn3(OF2)2,0.0
mp-560658,Na5Bi2As5O18,3.1755000000000004
mp-15065,Cu(IrS2)2,0.014600000000000612
mp-1070510,Y2BiO2,0.0
mp-1033722,RbHfMg6O7,0.0
mp-865914,TiVTc2,0.0
mp-759413,ZnPH4NO4,4.0772
mp-573702,CsTlBr4,2.088
mp-19480,SmTl(MoO4)2,3.5068
mp-771343,Na3TlPCO7,0.0
mp-19840,GdBRh3,0.03139999999999965
mp-698713,Li11(NiO2)12,0.0
mp-754478,HfZrO4,3.4356
mp-998234,CsTlF3,0.0
mp-1071536,USnAu,0.0
mp-8925,TlAg3Te2,0.0
mp-699599,LiCa9Co(PO4)7,0.0
mp-859788,Li2Ni3(P2O7)2,3.4482
mp-867111,LiDy2Ru,0.0
mp-773285,Lu6WO12,3.4395999999999995
mvc-7782,ZnCr2CoO7,0.4111
mp-765817,LiNiPO4,3.3826
mp-722527,AlH11SO10,5.3941
mp-614875,CSO,4.8952
mp-1074174,Mg4Si7,0.0
mp-776359,YNb2NO5,2.5304
mp-1001016,Sc2ZnSe4,0.13960000000000014
mp-771568,SrCa2I6,3.7101
mp-625635,H4N2O3,1.0879
mp-770102,Li3Al2VO6,1.9796
mp-568938,Pr,0.0
mp-850770,Li9V6(P8O29)2,0.9971
mp-865596,YLu3,0.0
mp-764550,LiFe2(BO3)2,1.2591
mp-863692,CsMn(CN)3,0.0
mp-27194,SnI2,1.7061000000000002
mp-974068,Nd3Th,0.0
mp-641678,XeF6,2.5383
mp-680371,RbPuP2S7,0.0
mp-771295,LiMnBO3,2.9162
mp-1742,GdRh,0.17070000000000007
mp-28875,Hg2P3Cl,1.1288000000000005
mp-568376,Ta5Ga3,0.0
mp-20787,FeB,0.007099999999999441
mp-10965,DyAgSb2,0.0
mp-27796,Li4H5Rh,0.0
mp-861481,Pr2AgRu,0.0
mp-24805,LaNiSnH2,0.0
mp-5141,Na2SeO4,3.3557
mp-16684,PrCuS2,1.0668000000000006
mp-776754,Li2Fe3F8,3.2095
mvc-4008,ZnNiO3,0.0
mp-865768,Ti2MnOs,0.0
mp-21583,Sc(US2)3,0.002000000000000668
mp-557296,Sr2MnSbO6,0.06510000000000016
mp-11917,Mg(BeN)2,4.0661
mp-1073940,Mg6Si5,0.0
mp-983555,Er2PdAu,0.0
mp-865176,HfCu3,0.0
mp-569106,Yb2CdSb2,0.009800000000000251
mp-1038630,SrMg30CdO32,4.019
mp-1031510,NaMg6AlO8,3.2520999999999995
mp-20988,Cs2LiCr(CN)6,1.8319999999999999
mp-765437,NbCrO4,1.9782
mp-1094466,Mg3Zr,0.0
mp-978543,SmErTl2,0.0
mp-756560,Li2Ti3O7,2.4853999999999994
mp-757791,SmY15O24,4.0144
mp-638018,UGeS,0.0
mp-859100,Li2CuF5,0.5961000000000003
mp-20225,CePb3,0.0
mp-617426,InFeBr3,0.3668
mp-631511,BiBTe,0.0
mp-782656,Co2OF3,0.7630000000000001
mp-1095665,CaO2,0.0
mp-774473,LiNbCuO4,0.0
mp-25704,PrMn2O5,1.2393
mvc-303,Sr2GaMo2O7,0.0
mp-753975,Dy2(BiO2)7,0.0
mp-559642,CaZrAl9BO18,4.8628
mp-20737,KNaEuNbO5,0.06790000000000007
mp-776651,Mn3NiO4,0.8494999999999999
mp-560189,NaLi2BO3,3.9589
mp-1021421,Mg6SiSn,0.0
mp-756050,TaCuO3,1.5612
mp-1028186,NaCaMg14,0.0
mp-9309,CsTa(BO3)2,3.4027
mvc-5126,Si2MoO6,1.7126
mp-754503,ZrBrO,0.0
mp-23071,CCl3F,4.8988
mp-540621,SrGa2(GeO4)2,3.0761
mp-1100085,Ba3SrCoCu3O10,0.0
mp-1028143,Mg14MnC,0.0
mp-8682,Ca2SiO4,4.557200000000001
mp-865506,VSiOs2,0.0
mp-23033,Sr2NCl,1.9398000000000004
mp-568203,K2Th(PSe3)3,1.7459000000000002
mvc-12562,MgMn2O4,0.5791
mp-766726,LiCoPO4,0.00099999999999989
mp-865863,Li2TlPd,0.0
mp-9912,Li2CeP2,0.8280999999999996
mp-1038562,Mg30NbCdO32,0.3979999999999997
mp-2744,LiPd,0.0
mp-744579,Mo4H8N2O13,3.1654
mp-560527,SiO2,5.3907
mp-684769,Sr2La6TiCu3O16,0.0
mp-768468,In2Bi2O7,0.3334000000000001
mp-778695,Li3Co3NiO8,0.0
mp-29223,Ba3Si5O13,4.514799999999998
mp-29194,Cs2Au2Se3,1.4632999999999998
mvc-1260,CaFeO2,2.3616
mp-556151,H9C3N3O2,4.8956
mp-1080033,SiNiPd,0.0
mp-1029357,NaZnN,0.0
mp-1024051,Na2Zn2Se3,1.4089999999999998
mp-673,HoNi2,0.0
mp-10924,Mg(Co3P2)2,0.0
mp-999450,NaSmSe2,1.8249
mp-38856,Mn2FeO4,0.01909999999999989
mp-989401,CaMoN3,0.0
mp-571647,La2PI2,0.0
mp-984719,BeAg3,0.0
mp-19370,LaCoPO,0.013799999999999812
mp-1026391,Mg14TiC,0.0
mp-1091363,K2TcF6,1.7561
mp-1093894,ZnAgPd2,0.2150999999999996
mp-699261,CdH16C4S4(N4Cl)2,3.1973000000000003
mp-1033946,KNaMg14O15,0.4421
mp-720912,KZnH4Br3O2,3.6805
mp-998176,RbPbBr3,1.7624
mp-978806,Si3Ag,0.0
mp-18634,CdSO3,3.0386
mp-776496,HfMnO3,3.0438
mp-7950,ThSeO,1.125
mp-568404,Li9Al4,0.0
mp-761715,K2Li3CoO4,1.4536999999999998
mp-685980,NiMo3S4,0.0
mp-14625,NdCoGe3,0.0
mp-775389,Fe10O19F,0.0
mp-560908,V3S4,0.0
mp-30546,K(IrO2)4,0.0014000000000002901
mp-1017462,LaMg6Sb,0.0
mp-1075396,Mg5Si6,0.0
mp-12564,LiSbAu,0.0
mp-770792,Ti2Mn3Fe3O16,0.0
mp-1100154,RbMg6Ga,0.0
mp-769484,NaMnPCO7,0.9045
mp-777304,Li2V3CoO8,0.8416000000000001
mp-1096760,TiAlIr2,0.0
mp-29209,Ba(MgBi)2,0.3967999999999998
mp-1064690,NdRu3,0.0
mp-767135,LiCr2(PO4)2,0.9028999999999998
mp-867940,Rb2U2O5,0.0
mp-1061876,DyCd2,0.0
mp-582240,Sm13Cd58,0.0
mp-1026745,LaMg14Cd,0.0
